지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),해면기압(hPa)
108,서울,2021-07-05 07:00,20.4,,1.2,340,93,1010.5
108,서울,2021-07-05 08:00,21.1,,1.4,250,88,1010.8
108,서울,2021-07-05 09:00,21.7,,1.3,290,86,1010.9
108,서울,2021-07-05 10:00,22.1,,1,360,83,1010.9
108,서울,2021-07-05 11:00,23.1,,.6,230,80,1010.9
108,서울,2021-07-05 12:00,24.5,,1.9,250,71,1010.6
108,서울,2021-07-05 13:00,25.4,,2.3,290,69,1010.2
108,서울,2021-07-05 14:00,26.1,,1.1,290,68,1009.5
108,서울,2021-07-05 15:00,26.6,,2.4,270,66,1009.2
108,서울,2021-07-05 16:00,26.7,,2.2,340,67,1009.2
108,서울,2021-07-05 17:00,26.4,,1.4,270,66,1008.8
108,서울,2021-07-05 18:00,25.9,,2.6,340,71,1008.4
108,서울,2021-07-05 19:00,25.3,,.9,50,73,1008.1
108,서울,2021-07-05 20:00,24.9,,1.7,20,75,1008.1
108,서울,2021-07-05 21:00,24.5,,1.1,200,78,1008.5
108,서울,2021-07-05 22:00,23.9,,1.1,290,82,1009.1
108,서울,2021-07-05 23:00,23.5,,1,360,84,1008.4
108,서울,2021-07-06 00:00,23,,.8,50,85,1008.4
108,서울,2021-07-06 01:00,22.5,,1.1,50,87,1007.8
108,서울,2021-07-06 02:00,22.1,,1.9,360,89,1007.6
108,서울,2021-07-06 03:00,21.8,,1.2,50,89,1007.2
108,서울,2021-07-06 04:00,21.4,,.6,50,89,1006.7
108,서울,2021-07-06 05:00,21,,1.8,50,92,1007.1
108,서울,2021-07-06 06:00,21.1,,2,360,91,1007.2
108,서울,2021-07-06 07:00,21.5,,.4,0,91,1007.2
108,서울,2021-07-06 08:00,22.6,,.6,50,86,1007.1
108,서울,2021-07-06 09:00,24.2,,1,340,80,1007.3
108,서울,2021-07-06 10:00,25.9,,.9,250,72,1006.7
108,서울,2021-07-06 11:00,26.7,,1.3,250,70,1006.4
108,서울,2021-07-06 12:00,27.8,,1.7,250,65,1006.3
108,서울,2021-07-06 13:00,28.7,,2.7,290,59,1005.8
108,서울,2021-07-06 14:00,29.5,,2.3,290,56,1005.6
108,서울,2021-07-06 15:00,29.7,,3.5,250,56,1005.9
108,서울,2021-07-06 16:00,28.9,,2.7,270,63,1005.9
108,서울,2021-07-06 17:00,28.1,,2.8,290,65,1005.9
108,서울,2021-07-06 18:00,27.6,,2.6,270,67,1006
108,서울,2021-07-06 19:00,27.2,,2.4,290,67,1006.1
108,서울,2021-07-06 20:00,26.3,,1.6,270,67,1006.4
108,서울,2021-07-06 21:00,25.8,,1.3,270,66,1007.3
108,서울,2021-07-06 22:00,25.2,,.7,250,67,1007.6
108,서울,2021-07-06 23:00,24.7,,1,290,70,1007.8
108,서울,2021-07-07 00:00,24.3,,1.4,270,73,1008.2
108,서울,2021-07-07 01:00,24,,1.4,270,76,1007.9
108,서울,2021-07-07 02:00,24,,1,290,76,1007.6
108,서울,2021-07-07 03:00,24.1,,.6,290,77,1007.5
108,서울,2021-07-07 04:00,24,0,.8,20,80,1007.3
108,서울,2021-07-07 05:00,23.9,0,.7,20,81,1007.7
108,서울,2021-07-07 06:00,23.9,,.5,290,82,1008
108,서울,2021-07-07 07:00,24.3,,1.4,110,86,1008
108,서울,2021-07-07 08:00,25.2,,1.8,50,85,1007.8
108,서울,2021-07-07 09:00,26,,2.1,140,81,1008.3
108,서울,2021-07-07 10:00,26.7,,3.3,140,74,1008.5
108,서울,2021-07-07 11:00,28.1,,1.9,90,69,1008.1
108,서울,2021-07-07 12:00,28.5,,2.2,140,68,1008
108,서울,2021-07-07 13:00,28.6,,2,110,68,1007.1
108,서울,2021-07-07 14:00,28.6,,1.8,140,69,1006.5
108,서울,2021-07-07 15:00,29,,1.6,110,67,1006
108,서울,2021-07-07 16:00,28.9,,2.9,180,68,1005.4
108,서울,2021-07-07 17:00,28.7,,2.3,90,70,1004.8
108,서울,2021-07-07 18:00,28.4,,1.8,200,71,1004.9
108,서울,2021-07-07 19:00,27.8,,1.4,290,77,1004.6
108,서울,2021-07-07 20:00,27.3,,1.9,290,79,1004.9
108,서울,2021-07-07 21:00,25.9,4.6,2.5,250,90,1005.6
108,서울,2021-07-07 22:00,25.5,8.1,1,270,91,1006
108,서울,2021-07-07 23:00,25.5,0,.7,200,90,1006
108,서울,2021-07-08 00:00,25.1,0,1.1,250,92,1005.9
108,서울,2021-07-08 01:00,24.5,2.6,2.1,270,93,1005.2
108,서울,2021-07-08 02:00,24.3,.3,1.8,270,94,1004.6
108,서울,2021-07-08 03:00,24.3,,1.8,270,94,1004.7
108,서울,2021-07-08 04:00,24.2,,.3,0,93,1004.8
108,서울,2021-07-08 05:00,24,,.9,270,94,1004.7
108,서울,2021-07-08 06:00,23.9,,.5,270,94,1005.1
108,서울,2021-07-08 07:00,24.1,,1.8,270,95,1005.8
108,서울,2021-07-08 08:00,24.3,,1.2,230,94,1005.7
108,서울,2021-07-08 09:00,24.9,,2.4,270,91,1006
108,서울,2021-07-08 10:00,25.4,,2.4,270,89,1006.2
108,서울,2021-07-08 11:00,27.4,,1.9,180,81,1005.7
108,서울,2021-07-08 12:00,28.5,,1.3,340,72,1005.4
108,서울,2021-07-08 13:00,29,,1.6,180,70,1004.8
108,서울,2021-07-08 14:00,29.1,0,3.4,180,70,1004.5
108,서울,2021-07-08 15:00,29.8,0,1.6,200,67,1003.8
108,서울,2021-07-08 16:00,29.3,,2.6,290,72,1003.2
108,서울,2021-07-08 17:00,28.6,,3.3,250,72,1003
108,서울,2021-07-08 18:00,28.1,,3.7,270,71,1003.2
108,서울,2021-07-08 19:00,26.3,,3.4,270,78,1004.2
108,서울,2021-07-08 20:00,25.2,,2.7,270,81,1004.7
108,서울,2021-07-08 21:00,24.5,,2.2,270,82,1004.9
108,서울,2021-07-08 22:00,24.2,,1.8,270,82,1005.2
108,서울,2021-07-08 23:00,24,,1.4,270,83,1005.6
108,서울,2021-07-09 00:00,23.8,,2.2,250,82,1005.6
108,서울,2021-07-09 01:00,23.8,,2.4,270,83,1005.2
108,서울,2021-07-09 02:00,23.7,,1.2,290,83,1004.7
108,서울,2021-07-09 03:00,23.7,,.8,290,84,1004.7
108,서울,2021-07-09 04:00,23.6,,1.3,20,84,1004.6
108,서울,2021-07-09 05:00,23.6,,1,360,85,1004.7
108,서울,2021-07-09 06:00,23.6,,.2,0,85,1004.8
108,서울,2021-07-09 07:00,23.8,,.2,0,85,1005
108,서울,2021-07-09 08:00,24.5,,.7,50,84,1005.2
108,서울,2021-07-09 09:00,25,,1,250,81,1005.3
108,서울,2021-07-09 10:00,25.2,0,1.5,50,81,1005.2
108,서울,2021-07-09 11:00,25.6,,1.6,340,78,1005.5
108,서울,2021-07-09 12:00,26.3,0,1.5,290,76,1005.2
108,서울,2021-07-09 13:00,27.2,,3,290,73,1004.7
108,서울,2021-07-09 14:00,27.9,,3,270,69,1004.5
108,서울,2021-07-09 15:00,28.6,,2.6,270,66,1003.7
108,서울,2021-07-09 16:00,28.9,,3,200,63,1003.6
108,서울,2021-07-09 17:00,28.5,,3.4,200,64,1003.7
108,서울,2021-07-09 18:00,28,,3.8,250,66,1004
108,서울,2021-07-09 19:00,26.8,,3.4,270,71,1004.7
108,서울,2021-07-09 20:00,25.2,,2.9,270,78,1005.3
108,서울,2021-07-09 21:00,24.4,,2.1,290,80,1006.1
108,서울,2021-07-09 22:00,24.2,,1.5,270,81,1006.5
108,서울,2021-07-09 23:00,23.9,,1.1,270,81,1006.5
108,서울,2021-07-10 00:00,24,,1.8,250,80,1007.1
108,서울,2021-07-10 01:00,24.1,,2.2,200,81,1006.7
108,서울,2021-07-10 02:00,24,,1.9,200,82,1006.5
108,서울,2021-07-10 03:00,23.9,,1.3,140,83,1006.4
108,서울,2021-07-10 04:00,23.8,0,1.9,160,83,1006.3
108,서울,2021-07-10 05:00,23.8,0,2,160,85,1006.7
108,서울,2021-07-10 06:00,23.4,.2,1.6,180,87,1006.9
108,서울,2021-07-10 07:00,23.2,0,.3,0,84,1007.1
108,서울,2021-07-10 08:00,23.7,.1,1.4,360,88,1006.8
108,서울,2021-07-10 09:00,24.3,,.6,160,88,1006.8
108,서울,2021-07-10 10:00,25.1,0,1.4,200,85,1007.2
108,서울,2021-07-10 11:00,26.3,.2,2.3,180,80,1007.5
108,서울,2021-07-10 12:00,27.8,,2.9,200,74,1006.8
108,서울,2021-07-10 13:00,28.9,,3.6,200,66,1006.6
108,서울,2021-07-10 14:00,28.9,,3.9,250,65,1006.5
108,서울,2021-07-10 15:00,28.3,,4.1,230,69,1006.6
108,서울,2021-07-10 16:00,28.3,,4.2,250,69,1006.4
108,서울,2021-07-10 17:00,28.6,,3.7,270,67,1006.5
108,서울,2021-07-10 18:00,27.4,,2.8,270,74,1006.4
108,서울,2021-07-10 19:00,27.1,,2.9,250,73,1006.7
108,서울,2021-07-10 20:00,26.4,,1.7,250,77,1007.5
108,서울,2021-07-10 21:00,26.2,,2.4,250,81,1008.2
108,서울,2021-07-10 22:00,26.1,,2.4,200,83,1008.9
108,서울,2021-07-10 23:00,25.8,,2.2,200,84,1009.2
108,서울,2021-07-11 00:00,25.5,,2.8,200,87,1009.1
108,서울,2021-07-11 01:00,25.4,,3,200,87,1009.1
108,서울,2021-07-11 02:00,25.1,,2.7,200,88,1009.1
108,서울,2021-07-11 03:00,24.9,,1.9,200,87,1009.2
108,서울,2021-07-11 04:00,24.8,,2.2,230,86,1009
108,서울,2021-07-11 05:00,24.7,,1.9,180,86,1008.7
108,서울,2021-07-11 06:00,24.5,0,2.7,200,88,1009.1
108,서울,2021-07-11 07:00,24.1,.3,2,180,92,1009.9
108,서울,2021-07-11 08:00,24.3,.1,1.8,200,92,1009.9
108,서울,2021-07-11 09:00,24.6,0,.5,160,92,1010.2
108,서울,2021-07-11 10:00,25,,.6,160,90,1010.1
108,서울,2021-07-11 11:00,25.4,0,2.6,200,90,1010.5
108,서울,2021-07-11 12:00,25.9,0,2.9,230,89,1010.5
108,서울,2021-07-11 13:00,26.4,0,3.7,230,86,1009.8
108,서울,2021-07-11 14:00,27,,4.1,230,82,1010
108,서울,2021-07-11 15:00,27,,3.1,270,82,1009.7
108,서울,2021-07-11 16:00,27.3,,3.4,290,82,1009.1
108,서울,2021-07-11 17:00,27.5,,2.3,270,82,1009.4
108,서울,2021-07-11 18:00,27.3,,1.9,270,83,1009.2
108,서울,2021-07-11 19:00,27,,1.7,230,85,1009.8
108,서울,2021-07-11 20:00,26.7,,1.7,200,84,1009.5
108,서울,2021-07-11 21:00,26.4,,1.7,110,85,1009.1
108,서울,2021-07-11 22:00,26,,1.8,70,86,1009.4
108,서울,2021-07-11 23:00,25.2,,1.4,50,87,1009.7
108,서울,2021-07-12 00:00,24.8,,1.4,50,88,1010.2
108,서울,2021-07-12 01:00,24.5,,1.4,70,88,1009.9
108,서울,2021-07-12 02:00,24.4,,.6,70,87,1009.9
108,서울,2021-07-12 03:00,24.3,,.6,50,88,1010.1
108,서울,2021-07-12 04:00,24.3,,.4,0,88,1010.4
108,서울,2021-07-12 05:00,24.1,,1.2,20,90,1010.8
108,서울,2021-07-12 06:00,23.8,,.8,20,88,1011
108,서울,2021-07-12 07:00,24.1,,1.5,50,89,1011.1
108,서울,2021-07-12 08:00,25.5,,2,50,85,1011.2
108,서울,2021-07-12 09:00,26.3,,2,20,83,1011.3
108,서울,2021-07-12 10:00,27.1,,.8,20,79,1010.8
108,서울,2021-07-12 11:00,28.4,,2.2,180,76,1010.5
108,서울,2021-07-12 12:00,29.2,,1.6,200,74,1010.3
108,서울,2021-07-12 13:00,30.8,,1.9,200,68,1010
108,서울,2021-07-12 14:00,31.5,,2.2,270,63,1009.4
108,서울,2021-07-12 15:00,32.2,,1.8,50,63,1009
108,서울,2021-07-12 16:00,32.3,,1.5,320,61,1008.5
108,서울,2021-07-12 17:00,32,,2.5,140,61,1008.3
108,서울,2021-07-12 18:00,31.6,,1.4,160,61,1007.9
108,서울,2021-07-12 19:00,30.9,,2.2,160,63,1008
108,서울,2021-07-12 20:00,30.2,,2.5,110,64,1008.2
108,서울,2021-07-12 21:00,29.6,,1.2,90,67,1008.4
108,서울,2021-07-12 22:00,29.1,,1.3,160,71,1009
108,서울,2021-07-12 23:00,28.3,,1.4,360,76,1008.7
108,서울,2021-07-13 00:00,27.8,,.7,50,77,1009.1
108,서울,2021-07-13 01:00,27.3,,1.6,290,81,1009.2
108,서울,2021-07-13 02:00,26.8,,1.9,250,84,1009.3
108,서울,2021-07-13 03:00,26.6,,1.2,20,85,1009.1
108,서울,2021-07-13 04:00,26.4,,.5,270,86,1009.2
108,서울,2021-07-13 05:00,26.3,,.5,340,86,1009.5
108,서울,2021-07-13 06:00,26.3,,1.6,20,87,1009.4
108,서울,2021-07-13 07:00,27.1,,1.8,50,85,1009.6
108,서울,2021-07-13 08:00,27.7,,1.5,50,84,1009.5
108,서울,2021-07-13 09:00,28.3,,2.6,110,80,1009.4
108,서울,2021-07-13 10:00,29.1,,2.6,110,72,1009.4
108,서울,2021-07-13 11:00,29.4,,2.6,140,70,1009.6
108,서울,2021-07-13 12:00,30.6,,2.2,140,68,1009.6
108,서울,2021-07-13 13:00,30.3,,2.9,140,67,1009.4
108,서울,2021-07-13 14:00,30.7,,2,200,66,1009.2
108,서울,2021-07-13 15:00,31.2,,2,160,64,1008.9
108,서울,2021-07-13 16:00,30.8,,2.5,270,68,1008.7
108,서울,2021-07-13 17:00,30.4,,2.6,290,71,1009.1
108,서울,2021-07-13 18:00,30.3,,2.3,340,71,1009.1
108,서울,2021-07-13 19:00,30,,1.5,290,70,1009.2
108,서울,2021-07-13 20:00,29.6,,.5,50,72,1008.9
108,서울,2021-07-13 21:00,28.9,,1.6,360,75,1009.5
108,서울,2021-07-13 22:00,28.4,,1,50,77,1010.1
108,서울,2021-07-13 23:00,28.3,,.4,0,78,1010.6
108,서울,2021-07-14 00:00,28.1,,1.1,290,79,1010.5
108,서울,2021-07-14 01:00,27.4,,1,290,82,1010.9
108,서울,2021-07-14 02:00,26.9,,1.1,20,84,1011
108,서울,2021-07-14 03:00,26.6,,1,20,86,1011.3
108,서울,2021-07-14 04:00,26.3,,.8,70,86,1011.6
108,서울,2021-07-14 05:00,26.1,,1.8,20,89,1011.9
108,서울,2021-07-14 06:00,26.2,,1.1,110,82,1012
108,서울,2021-07-14 07:00,27.3,,1.4,140,78,1012.2
108,서울,2021-07-14 08:00,28.5,,1.7,140,75,1012.2
108,서울,2021-07-14 09:00,29.2,,2.7,140,72,1011.7
108,서울,2021-07-14 10:00,30.3,,3,160,68,1011.4
108,서울,2021-07-14 11:00,30.8,,4,140,66,1012
108,서울,2021-07-14 12:00,31.4,,3.2,200,61,1012
108,서울,2021-07-14 13:00,32.6,,3.3,180,62,1011.4
108,서울,2021-07-14 14:00,32.6,,3.4,200,57,1011.2
108,서울,2021-07-14 15:00,33.1,,3.2,160,60,1010.9
108,서울,2021-07-14 16:00,32.5,,2.6,180,57,1010.8
108,서울,2021-07-14 17:00,32.5,,3.5,200,62,1010.8
108,서울,2021-07-14 18:00,32.4,,3.1,200,63,1010.4
108,서울,2021-07-14 19:00,31.7,,2.3,230,65,1010.4
108,서울,2021-07-14 20:00,30.9,,2,200,67,1010.8
108,서울,2021-07-14 21:00,30.1,,2.2,270,70,1011.4
108,서울,2021-07-14 22:00,29.5,,3.2,250,73,1012.6
108,서울,2021-07-14 23:00,29.1,,1.9,270,74,1013.1
108,서울,2021-07-15 00:00,28.4,,1.5,320,77,1013.5
108,서울,2021-07-15 01:00,28.1,,1.4,270,78,1013.8
108,서울,2021-07-15 02:00,27.8,0,1.9,250,80,1013.8
108,서울,2021-07-15 03:00,27.3,,.9,20,82,1013.6
108,서울,2021-07-15 04:00,26.9,,.6,290,83,1013.6
108,서울,2021-07-15 05:00,26.3,,1.9,20,85,1013.7
108,서울,2021-07-15 06:00,26.2,,1.7,50,87,1014
108,서울,2021-07-15 07:00,26.9,,2,50,85,1014.1
108,서울,2021-07-15 08:00,28.9,,2.3,50,78,1014.4
108,서울,2021-07-15 09:00,30.2,,1.7,70,66,1014.6
108,서울,2021-07-15 10:00,30.9,,1.3,50,65,1014.4
108,서울,2021-07-15 11:00,32.3,,2.6,160,60,1014.3
108,서울,2021-07-15 12:00,32.5,,2,200,61,1014
108,서울,2021-07-15 13:00,33.9,,1.7,140,54,1013.7
108,서울,2021-07-15 14:00,33.8,,3.5,270,57,1013
108,서울,2021-07-15 15:00,33.1,,4.1,250,57,1013.3
108,서울,2021-07-15 16:00,32.7,,3.6,290,58,1013.6
108,서울,2021-07-15 17:00,32.2,0,3.3,270,62,1013.5
108,서울,2021-07-15 18:00,30.4,,2.4,50,66,1014.3
108,서울,2021-07-15 19:00,28,0,2.7,50,69,1014.7
108,서울,2021-07-15 20:00,27.5,0,2.5,50,70,1013.7
108,서울,2021-07-15 21:00,27.3,,2.7,110,73,1014.2
108,서울,2021-07-15 22:00,26.4,,2.5,50,76,1015.3
108,서울,2021-07-15 23:00,26.1,,2.3,50,78,1015.6
108,서울,2021-07-16 00:00,25.9,,2,50,77,1015.3
108,서울,2021-07-16 01:00,25.6,,1.7,50,79,1014.8
108,서울,2021-07-16 02:00,25.3,,1.6,50,81,1015.2
108,서울,2021-07-16 03:00,24.9,,1.4,50,83,1015.8
108,서울,2021-07-16 04:00,24.6,,1.6,50,83,1016
108,서울,2021-07-16 05:00,24.3,,1.8,50,86,1016
108,서울,2021-07-16 06:00,24.2,,1.5,50,84,1016.1
108,서울,2021-07-16 07:00,24.7,,1.6,70,84,1016
108,서울,2021-07-16 08:00,26.6,,1.7,70,77,1016
108,서울,2021-07-16 09:00,28.3,,2.2,50,72,1015.4
108,서울,2021-07-16 10:00,29.8,,2.4,50,66,1015.1
108,서울,2021-07-16 11:00,31.4,,2.1,70,62,1014.7
108,서울,2021-07-16 12:00,32.3,,2.4,70,57,1014
108,서울,2021-07-16 13:00,33.2,,2,90,53,1013.7
108,서울,2021-07-16 14:00,33.3,,2.7,320,52,1013.1
108,서울,2021-07-16 15:00,34.2,,1.7,70,49,1012.2
108,서울,2021-07-16 16:00,35,,2.6,20,48,1011.2
108,서울,2021-07-16 17:00,35,,1.9,270,48,1011.2
108,서울,2021-07-16 18:00,33.2,,4.2,250,63,1010.8
108,서울,2021-07-16 19:00,30.3,,4.5,340,57,1012.6
108,서울,2021-07-16 20:00,26.4,,3.5,270,71,1013
108,서울,2021-07-16 21:00,26.5,,.6,90,67,1013.5
108,서울,2021-07-16 22:00,26.6,,2.2,160,67,1014.5
108,서울,2021-07-16 23:00,26.9,,1.6,180,70,1014.1
108,서울,2021-07-17 00:00,26.4,,1.7,360,72,1013.8
108,서울,2021-07-17 01:00,25.8,,1.5,50,73,1013.5
108,서울,2021-07-17 02:00,25.5,,1.5,50,75,1013.4
108,서울,2021-07-17 03:00,25.2,,1.5,70,77,1013.3
108,서울,2021-07-17 04:00,25.1,,2.3,50,78,1013.3
108,서울,2021-07-17 05:00,24.8,,2.3,50,79,1013.3
108,서울,2021-07-17 06:00,24.7,,2.4,50,80,1013.2
108,서울,2021-07-17 07:00,25.4,,1.4,70,77,1013.1
108,서울,2021-07-17 08:00,27.1,,2.6,70,68,1012.9
108,서울,2021-07-17 09:00,28.5,,2,70,64,1012.8
108,서울,2021-07-17 10:00,29.8,,2.2,70,58,1012.4
108,서울,2021-07-17 11:00,30.3,,2.2,90,57,1012.2
108,서울,2021-07-17 12:00,31.4,,3.5,90,53,1011.9
108,서울,2021-07-17 13:00,31.6,,2.6,110,54,1011.4
108,서울,2021-07-17 14:00,32.4,,2.7,110,51,1010.6
108,서울,2021-07-17 15:00,32.5,,2.2,110,52,1010.2
108,서울,2021-07-17 16:00,32.8,,2.2,70,54,1009.9
108,서울,2021-07-17 17:00,31.6,,2.6,140,53,1009.6
108,서울,2021-07-17 18:00,32.4,,2.3,160,52,1009.3
108,서울,2021-07-17 19:00,30.4,0,1.4,50,60,1010
108,서울,2021-07-17 20:00,30.1,,3,160,59,1010.5
108,서울,2021-07-17 21:00,29.6,,3.5,140,60,1011.1
108,서울,2021-07-17 22:00,29.2,,3.1,110,62,1011.6
108,서울,2021-07-17 23:00,28.7,,2.6,140,64,1011.6
108,서울,2021-07-18 00:00,28.1,,2.3,110,67,1011.7
108,서울,2021-07-18 01:00,27.7,,2.5,110,68,1011.8
108,서울,2021-07-18 02:00,27.1,,2,50,75,1011.6
108,서울,2021-07-18 03:00,27.1,,2.2,110,72,1011.6
108,서울,2021-07-18 04:00,26.7,,1.7,110,72,1011.4
108,서울,2021-07-18 05:00,26.2,,1.8,360,76,1011.5
108,서울,2021-07-18 06:00,25.7,,2.5,50,79,1011.7
108,서울,2021-07-18 07:00,26.3,,2.3,50,76,1011.6
108,서울,2021-07-18 08:00,27.7,,1.9,70,69,1011.9
108,서울,2021-07-18 09:00,28.8,,3,110,61,1011.8
108,서울,2021-07-18 10:00,30.3,,2.1,70,58,1011.7
108,서울,2021-07-18 11:00,30.5,,2.3,160,57,1011.6
108,서울,2021-07-18 12:00,31.6,,2.1,140,53,1011.1
108,서울,2021-07-18 13:00,31.5,,2.2,180,51,1010.6
108,서울,2021-07-18 14:00,32.5,,2.2,140,50,1010.2
108,서울,2021-07-18 15:00,33.1,,2.3,160,50,1009.7
108,서울,2021-07-18 16:00,34,,2,110,46,1009.3
108,서울,2021-07-18 17:00,33.7,,2.9,110,46,1009.2
108,서울,2021-07-18 18:00,32.5,,2.5,110,49,1009.2
108,서울,2021-07-18 19:00,31.9,,2,180,50,1009.5
108,서울,2021-07-18 20:00,30.9,,1.5,270,62,1010
108,서울,2021-07-18 21:00,29.9,,2.5,290,66,1010.5
108,서울,2021-07-18 22:00,29.4,,1.2,270,69,1010.9
108,서울,2021-07-18 23:00,27.8,,1.3,180,70,1011.9
108,서울,2021-07-19 00:00,27.7,,1,110,70,1012.1
108,서울,2021-07-19 01:00,27.5,,2.1,160,71,1011.9
108,서울,2021-07-19 02:00,27.1,,2,110,73,1011.9
108,서울,2021-07-19 03:00,26.8,,2.7,110,75,1011.9
108,서울,2021-07-19 04:00,26.4,,2.3,90,76,1012.1
108,서울,2021-07-19 05:00,26.1,,.9,70,77,1012.5
108,서울,2021-07-19 06:00,25.7,,1.7,50,79,1012.7
108,서울,2021-07-19 07:00,26.2,,1.9,50,78,1012.9
108,서울,2021-07-19 08:00,27.3,,2.1,110,73,1013.3
108,서울,2021-07-19 09:00,29,,2.1,110,68,1013.1
108,서울,2021-07-19 10:00,29.7,,1.3,90,64,1013
108,서울,2021-07-19 11:00,30.1,,1.6,90,63,1013
108,서울,2021-07-19 12:00,30.2,,1.7,320,63,1012.9
108,서울,2021-07-19 13:00,30.1,,3,360,63,1012.5
108,서울,2021-07-19 14:00,29.4,0,2.1,340,68,1012
108,서울,2021-07-19 15:00,24.1,64.7,4.1,270,94,1013
108,서울,2021-07-19 16:00,24.3,1.7,1.5,290,91,1013.1
108,서울,2021-07-19 17:00,24.4,.3,1.7,230,92,1013
108,서울,2021-07-19 18:00,24.8,.7,.8,50,88,1012.9
108,서울,2021-07-19 19:00,25.7,,.9,340,88,1013.4
108,서울,2021-07-19 20:00,25.8,0,1.5,340,83,1013.5
108,서울,2021-07-19 21:00,25.4,0,1.2,20,84,1014.1
108,서울,2021-07-19 22:00,25.3,,1.1,50,88,1014.4
108,서울,2021-07-19 23:00,25,,1.6,360,90,1014.4
108,서울,2021-07-20 00:00,24.8,,1.1,20,90,1014.6
108,서울,2021-07-20 01:00,24.6,,2,50,91,1014.3
108,서울,2021-07-20 02:00,24.4,,.9,50,91,1014.1
108,서울,2021-07-20 03:00,24.1,,1.8,20,92,1014.1
108,서울,2021-07-20 04:00,23.9,,1.8,20,92,1014.2
108,서울,2021-07-20 05:00,23.7,,2.1,50,93,1014.7
108,서울,2021-07-20 06:00,23.8,,1.2,50,93,1015
108,서울,2021-07-20 07:00,24.4,,1.2,70,91,1015.2
108,서울,2021-07-20 08:00,25.6,,1.2,70,86,1015.3
108,서울,2021-07-20 09:00,27.6,,1.5,70,76,1015.2
108,서울,2021-07-20 10:00,29.3,,2.1,70,72,1015
108,서울,2021-07-20 11:00,30.3,,.7,110,68,1015
108,서울,2021-07-20 12:00,31.7,,1.5,140,60,1014.6
108,서울,2021-07-20 13:00,31.3,,1.3,20,61,1014
108,서울,2021-07-20 14:00,31.2,,2.9,340,62,1013.6
108,서울,2021-07-20 15:00,31.6,,2.4,340,60,1013.3
108,서울,2021-07-20 16:00,31.3,0,1.4,50,62,1012.9
108,서울,2021-07-20 17:00,29.2,0,2.7,250,73,1012.8
108,서울,2021-07-20 18:00,29,0,.4,0,72,1012.7
108,서울,2021-07-20 19:00,28.9,,1.1,270,71,1012.8
108,서울,2021-07-20 20:00,28.6,,1.4,270,71,1013
108,서울,2021-07-20 21:00,28.1,,1.1,290,75,1013.5
108,서울,2021-07-20 22:00,27.9,,.5,320,75,1013.8
108,서울,2021-07-20 23:00,27.6,,.4,0,77,1014
108,서울,2021-07-21 00:00,27.4,,1.6,20,78,1014
108,서울,2021-07-21 01:00,27,,1.4,50,81,1013.9
108,서울,2021-07-21 02:00,26.7,,1.4,50,84,1013.6
108,서울,2021-07-21 03:00,26.4,,1.3,20,84,1013.6
108,서울,2021-07-21 04:00,26,,1.5,20,86,1013.7
108,서울,2021-07-21 05:00,25.6,,1.8,20,88,1013.8
108,서울,2021-07-21 06:00,25.3,,1.4,50,89,1014.1
108,서울,2021-07-21 07:00,26.1,,1.3,70,85,1014.2
108,서울,2021-07-21 08:00,27.8,,1.4,90,80,1014.3
108,서울,2021-07-21 09:00,29.5,,2,50,71,1014.1
108,서울,2021-07-21 10:00,30.9,,2.4,50,66,1013.8
108,서울,2021-07-21 11:00,32.2,,2,50,61,1013.2
108,서울,2021-07-21 12:00,32.6,,2.3,70,57,1012.8
108,서울,2021-07-21 13:00,33.2,,1.7,70,55,1012.2
108,서울,2021-07-21 14:00,33.6,,1.9,90,54,1011.6
108,서울,2021-07-21 15:00,34.3,,1.9,70,52,1011.2
108,서울,2021-07-21 16:00,34.8,,1.7,70,47,1010.5
108,서울,2021-07-21 17:00,35.1,,2,90,41,1010.2
108,서울,2021-07-21 18:00,34.7,,2.7,160,43,1010
108,서울,2021-07-21 19:00,33.8,,2.1,140,46,1010.5
108,서울,2021-07-21 20:00,32.6,,1.8,90,50,1011
108,서울,2021-07-21 21:00,31.7,,2.1,110,51,1011.4
108,서울,2021-07-21 22:00,30.7,,.6,230,58,1011.9
108,서울,2021-07-21 23:00,29.8,,.5,250,62,1012
108,서울,2021-07-22 00:00,29.1,,1.1,20,65,1012.2
108,서울,2021-07-22 01:00,28.5,,1.9,20,71,1012.1
108,서울,2021-07-22 02:00,28.1,,1.7,50,75,1011.9
108,서울,2021-07-22 03:00,27.7,,2.1,50,77,1011.6
108,서울,2021-07-22 04:00,27.4,,2,70,75,1011.5
108,서울,2021-07-22 05:00,27,,1.8,50,76,1011.6
108,서울,2021-07-22 06:00,26.6,,1.7,50,77,1011.9
108,서울,2021-07-22 07:00,26.6,,2,50,78,1012.2
108,서울,2021-07-22 08:00,28.2,,2.3,50,71,1012.3
108,서울,2021-07-22 09:00,29.6,,1.9,70,69,1012.2
108,서울,2021-07-22 10:00,31,,2.4,50,63,1012
108,서울,2021-07-22 11:00,32.4,,3.3,50,55,1011.4
108,서울,2021-07-22 12:00,33.4,,2.8,50,46,1010.8
108,서울,2021-07-22 13:00,34.4,,2.5,50,45,1010
108,서울,2021-07-22 14:00,35.1,,2.3,70,40,1009.5
108,서울,2021-07-22 15:00,35.2,,2.6,90,40,1009.1
